"cell_id","UMAP_1","UMAP_2","label1","label2","label3"
"385",-2.72008479319956,2.49224513455851,"Non_Neuron","OPC","OPC"
"386",10.398380868803,6.19411390706522,"Neuron","TEPN","MSN"
"387",11.6949821642742,6.35577362462503,"Neuron","TEPN","MSN"
"388",12.5365186861858,5.8826910822056,"Neuron","TEPN","MSN"
"389",-2.8643509217396,-4.25954515055197,"Neuron","TEPN","TEGLU L4"
"390",-8.02028978549387,6.94851368352396,"Non_Neuron","VAS","Peri/VEC"
"391",1.81556212223623,17.9982058374546,"Non_Neuron","OLG","OLG2"
"392",0.325227074991205,12.9739872781895,"Mix","Mix","Mix"
"393",12.5226160220012,5.72799461766703,"Neuron","TEPN","MSN"
"394",10.9361435107097,5.71569937154276,"Neuron","TEPN","MSN"
"395",2.447129123579,6.02875202580912,"Mix","Mix","Mix"
"396",10.9608122042522,6.020194706168,"Neuron","TEPN","MSN"
"397",11.8254085711345,6.88892382070047,"Neuron","TEPN","MSN"
"398",11.3920074633465,7.9893223611973,"Neuron","TEPN","MSN"
"399",5.16017114437673,15.9396693079136,"Mix","Mix","Mix"
"400",11.3007446459636,7.9156500665806,"Neuron","TEPN","MSN"
"401",4.09682714260671,16.0124136774204,"Non_Neuron","OLG","OLG1"
"402",10.8374105624065,5.77314775868875,"Neuron","TEPN","MSN"
"403",1.05095528877828,4.91829889699442,"Non_Neuron","AC","AC1"
"404",-3.21778023921396,-4.43144923761862,"Mix","Mix","Mix"
"405",11.2646289996013,6.29056423589212,"Neuron","TEPN","MSN"
"406",11.4959274462566,6.83194321080667,"Neuron","TEPN","MSN"
"407",-4.61835134707834,-13.5262110860683,"Neuron","TEPN","TEGLU CA1"
"408",12.0185571841106,6.61113279744608,"Neuron","TEPN","MSN"
"409",12.5095049074993,6.68670862599832,"Neuron","TEPN","MSN"
"410",10.8501869372234,5.80071180745584,"Neuron","TEPN","MSN"
"411",12.5401207140789,5.97340601369364,"Neuron","TEPN","MSN"
"412",2.75843798435781,5.86407345220072,"Non_Neuron","AC","AC2"
"413",4.82348119534109,15.0866476862095,"Mix","Mix","Mix"
"414",12.3023658923015,6.20770424291117,"Neuron","TEPN","MSN"
"415",11.4413896731243,-5.55735856607931,"Neuron","INH","INH_Cnr1_Vip"
"416",5.50202619351003,18.3776976434849,"Non_Neuron","OLG","OLG2"
"417",-3.68886602603342,-2.48005825594442,"Mix","Mix","Mix"
"418",5.41846763409231,17.1927649347447,"Non_Neuron","OLG","OLG2"
"419",-0.24041873895075,4.52573746129496,"Mix","Mix","Mix"
"420",2.58933126247976,18.2643553583286,"Non_Neuron","OLG","OLG2"
"421",4.86670839108084,16.6779829828404,"Non_Neuron","OLG","OLG2"
"422",1.37635313786123,6.64328354283792,"Mix","Mix","Mix"
"423",1.17154740608785,8.68946617528421,"Mix","Mix","Mix"
"424",11.4662452868328,6.33380812093241,"Neuron","TEPN","MSN"
"425",11.5291811159954,7.62897365972025,"Neuron","TEPN","MSN"
"426",2.06492792881582,13.7601429788731,"Mix","Mix","Mix"
"427",3.00777422703359,17.6600577203892,"Non_Neuron","OLG","OLG2"
"428",0.556979053388574,12.5757052271031,"Mix","Mix","Mix"
"429",-1.08009142362025,16.9119402734898,"Non_Neuron","OLG","OLG2"
"430",3.21413981236074,-12.4921286733486,"Mix","Mix","Mix"
"431",1.2457370690212,8.44962948247415,"Mix","Mix","Mix"
"432",11.5021606615886,7.88246887608988,"Neuron","TEPN","MSN"
"433",1.58573185719106,15.8073412744663,"Non_Neuron","OLG","OLG2"
"434",-12.6480325528279,0.726036485876864,"Non_Neuron","CHOR/EPEN","EPEN"
"435",8.44856035030935,0.0285669533870878,"Mix","Mix","Mix"
"436",4.2674223116741,17.2363898126743,"Non_Neuron","OLG","OLG2"
"437",-0.411592944790384,5.34185856267435,"Non_Neuron","AC","AC2"
"438",1.64163553036306,5.6909562914036,"Non_Neuron","AC","AC2"
"439",11.4091707400188,8.0487534372471,"Mix","Mix","Mix"
"440",11.8596445254192,5.78129118367655,"Neuron","TEPN","MSN"
"441",3.08129250324819,12.011836704459,"Mix","Mix","Mix"
"442",11.6133247546062,6.16203945561869,"Neuron","TEPN","MSN"
"443",0.938017003904322,5.82733744069559,"Non_Neuron","AC","AC2"
"444",-5.28858078204539,-3.16810971811789,"Mix","Mix","Mix"
"445",-3.57722509585764,-4.54519111231344,"Neuron","TEPN","TEGLU CA2"
"446",2.42069327152822,13.1145464746617,"Non_Neuron","OLG","OLG1"
"447",1.02733992851827,12.308184322562,"Mix","Mix","Mix"
"448",-1.76035667144205,-3.03816682413595,"Mix","Mix","Mix"
"449",11.6749988726482,6.30836885854227,"Neuron","TEPN","MSN"
"450",12.2955776385174,6.39527719899637,"Neuron","TEPN","MSN"
"451",11.7506796053753,6.32169979497415,"Neuron","TEPN","MSN"
"452",-1.32474178754236,-3.1405079992153,"Neuron","TEPN","TEGLU L4"
"453",11.8631759814129,6.47324055119974,"Neuron","TEPN","MSN"
"454",-2.45738912307169,9.21009415074808,"Non_Neuron","MLG","MLG"
"455",12.8060699633465,6.3874780504368,"Neuron","TEPN","MSN"
"456",11.981370561491,6.56170242711527,"Neuron","TEPN","MSN"
"457",12.3446794680462,6.50326078816873,"Neuron","TEPN","MSN"
"458",-0.0175260373249265,5.42199629231913,"Mix","Mix","Mix"
"459",-2.87726343356516,-0.976556453261548,"Mix","Mix","Mix"
"460",4.9580699137554,15.886480983939,"Non_Neuron","OLG","OLG2"
"461",-1.22149199925806,16.4675833551548,"Non_Neuron","OLG","OLG2"
"462",-4.79050529681589,-4.63196975306051,"Neuron","TEPN","MSN"
"463",5.63163911617849,18.6492392389439,"Non_Neuron","OLG","OLG2"
"464",2.02398239887808,17.4089609949253,"Non_Neuron","OLG","OLG2"
"465",-0.166207886566183,16.4772993890904,"Non_Neuron","OLG","OLG1"
"466",10.5222555331096,-5.45581990793722,"Neuron","INH","INH_Pvalb"
"467",2.88353192127798,18.1280829279087,"Non_Neuron","OLG","OLG2"
"468",4.91619455135916,17.2089125482701,"Non_Neuron","OLG","OLG2"
"469",3.12387167728994,17.6158472864292,"Non_Neuron","OLG","OLG2"
"470",0.360255413423517,12.8887459604405,"Non_Neuron","OLG","OLG2"
"471",-1.53395713054087,15.3706499902867,"Non_Neuron","OLG","OLG2"
"472",0.524671905408838,5.65738314076883,"Non_Neuron","AC","AC2"
"473",5.03340303219412,18.1292635767124,"Non_Neuron","OLG","OLG2"
"474",0.74743115223501,16.5860411493443,"Non_Neuron","OLG","OLG2"
"475",0.130505435834864,17.6745516626499,"Non_Neuron","OLG","OLG2"
"476",-1.35112429343607,11.1530520288609,"Non_Neuron","MLG","MLG"
"477",4.42895280636404,16.2176882593296,"Non_Neuron","OLG","OLG2"
"478",4.07282649792288,17.5460135309361,"Non_Neuron","OLG","OLG2"
"479",-1.46809536897089,14.6566817133091,"Non_Neuron","OLG","OLG2"
"480",4.38032304562185,17.843325313773,"Non_Neuron","OLG","OLG2"
"481",4.22132264889334,16.5390993921421,"Non_Neuron","OLG","OLG2"
"482",-1.55509758674051,16.2281290857456,"Non_Neuron","OLG","OLG2"
"483",0.147525184522608,12.5473992197178,"Mix","Mix","Mix"
"484",-2.55795872889902,-2.69024902895468,"Neuron","TEPN","TEGLU Mix"
"485",0.86009132183645,9.82444733067972,"Mix","Mix","Mix"
"486",4.77661001003835,17.064926799979,"Non_Neuron","OLG","OLG2"
"487",-0.419798015882036,8.53442161962015,"Mix","Mix","Mix"
"488",-0.329247168530485,15.9549033014439,"Non_Neuron","OLG","OLG2"
"489",-2.10327912055399,15.925787624564,"Non_Neuron","OLG","OLG2"
"490",-6.23343504153635,-0.942174825225049,"Mix","Mix","Mix"
"491",-0.117470658649466,15.1604515878819,"Non_Neuron","OLG","OLG2"
"492",-1.77238548480417,10.0857922403477,"Non_Neuron","MLG","MLG"
"493",2.40002118862722,12.8873478738926,"Non_Neuron","OLG","OLG2"
"494",-1.47380740128901,16.3785082666538,"Non_Neuron","OLG","OLG2"
"495",1.13495802200887,7.70939129277689,"Non_Neuron","AC","AC2"
"496",1.53958689488027,6.82188242360575,"Mix","Mix","Mix"
"497",11.9950205019817,6.96923225804789,"Neuron","TEPN","MSN"
"498",12.2052675417766,6.69406717702372,"Neuron","TEPN","MSN"
"499",2.12235390461538,3.64854925557596,"Non_Neuron","AC","AC2"
"500",-10.2978175946369,10.404547390189,"Non_Neuron","VAS","VLMC"
"501",-7.51463258944895,6.5095860330723,"Non_Neuron","VAS","Peri/VEC"
"502",-3.54557550631907,-3.0929792554714,"Neuron","TEPN","MSN"
"503",-5.37288416110422,-4.20014769152182,"Neuron","CHO/PEP","CHO/PEP"
"504",3.21766649998281,10.2773482172154,"Mix","Mix","Mix"
"505",5.35064517773245,18.2874037592076,"Non_Neuron","OLG","OLG2"
"506",-1.12059397183802,11.7856127588413,"Non_Neuron","MLG","MLG"
"507",4.68888484753225,18.3867022363804,"Non_Neuron","OLG","OLG2"
"508",5.10483753002737,18.0009066431187,"Non_Neuron","OLG","OLG2"
"509",5.22142040051077,17.1783205835484,"Non_Neuron","OLG","OLG2"
"510",-8.24495876513865,6.89444464131815,"Non_Neuron","VAS","Peri/VEC"
"511",-0.78197880767729,16.2579314081333,"Non_Neuron","OLG","OLG2"
"512",-0.612693733800909,13.1888491480015,"Mix","Mix","Mix"
"513",4.84386693752859,15.4512869684361,"Non_Neuron","OLG","OLG2"
"514",1.45630764282797,12.1028925745152,"Non_Neuron","OLG","OLG2"
"515",-1.13343346797373,16.1791788904331,"Non_Neuron","OLG","OLG2"
"516",3.68706905163381,16.6952196924351,"Non_Neuron","OLG","OLG2"
"517",2.92281376637075,17.8942915765904,"Non_Neuron","OLG","OLG2"
"518",4.57463943279836,18.4867579309605,"Non_Neuron","OLG","OLG2"
"519",1.39500521935079,18.3657996027134,"Non_Neuron","OLG","OLG2"
"520",5.61871969021414,18.5858275262974,"Non_Neuron","OLG","OLG2"
"521",4.85788594997976,18.7539507715367,"Non_Neuron","OLG","OLG2"
"522",2.51235424793814,13.8159367410801,"Mix","Mix","Mix"
"523",5.0328704050884,17.0400015680454,"Non_Neuron","OLG","OLG2"
"524",-0.51482343234565,13.2526070444248,"Mix","Mix","Mix"
"525",4.68038093365286,17.2346369592808,"Non_Neuron","OLG","OLG2"
"526",-11.0600513287678,6.36401146337015,"Non_Neuron","VAS","Peri/VEC"
"527",3.63402711666677,16.5382620660923,"Non_Neuron","OLG","OLG2"
"528",-8.8287280865803,5.48456257268412,"Non_Neuron","VAS","VLMC"
"529",5.96465217388723,17.5177618829868,"Non_Neuron","OLG","OLG2"
"530",3.47098933971975,17.1269442407749,"Non_Neuron","OLG","OLG2"
"531",-2.70804703914072,-1.93180281237143,"Neuron","TEPN","TEGLU L4"
"532",5.16284429348562,18.767943081107,"Non_Neuron","OLG","OLG2"
"533",4.8635269335613,17.5700785486363,"Non_Neuron","OLG","OLG2"
"534",4.94106733120535,16.7961451379917,"Non_Neuron","OLG","OLG2"
"535",3.42527281559561,13.7622057764195,"Mix","Mix","Mix"
"536",4.41924249447439,16.9139410822056,"Non_Neuron","OLG","OLG2"
"537",3.57718288220022,14.3665310709141,"Mix","Mix","Mix"
"538",4.8923469714031,18.4629942743443,"Mix","Mix","Mix"
"539",-4.02406824313547,-3.2547760637142,"Neuron","TEPN","TEGLU Mix"
"540",-4.13890660487559,-3.93900281504171,"Mix","Mix","Mix"
"541",-4.41380513392832,-3.94703942850607,"Mix","Mix","Mix"
"542",5.20024501598928,18.6949393121861,"Non_Neuron","OLG","OLG1"
"543",2.55624686993215,17.7356306879185,"Non_Neuron","OLG","OLG1"
"544",1.33591472424124,17.3873259393833,"Non_Neuron","OLG","OLG1"
"545",2.05503451145742,16.9624525873326,"Non_Neuron","OLG","OLG2"
"546",5.27230703152273,17.6453177301548,"Non_Neuron","OLG","OLG2"
"547",-8.28560054980662,5.62285297795755,"Non_Neuron","VAS","Peri/VEC"
"548",4.9455810717449,16.5129172174595,"Non_Neuron","OLG","OLG2"
"549",-0.176951146949789,16.9874026147984,"Non_Neuron","OLG","OLG2"
"550",-7.78567541324045,7.39611690923197,"Non_Neuron","VAS","Peri/VEC"
"551",-12.3989270993366,1.04418402596933,"Non_Neuron","CHOR/EPEN","EPEN"
"552",-0.284684784044287,17.0759646265171,"Non_Neuron","OLG","OLG2"
"553",2.44518029011343,15.3912512628697,"Non_Neuron","OLG","OLG2"
"554",4.47817813671682,18.5826117365025,"Mix","Mix","Mix"
"555",-0.763125992645285,15.3890263406895,"Non_Neuron","OLG","OLG2"
"556",2.39227353848074,17.7111059991978,"Non_Neuron","OLG","OLG2"
"557",1.74977194584463,16.2311312524937,"Non_Neuron","OLG","OLG2"
"558",-0.925427443613073,16.1234804956577,"Non_Neuron","OLG","OLG2"
"559",1.85404145039175,15.703468975272,"Non_Neuron","OLG","OLG2"
"560",0.109166257749536,16.4584471552036,"Non_Neuron","OLG","OLG2"
"561",0.598083966146448,12.21872013494,"Mix","Mix","Mix"
"562",3.59973203457449,16.4664198724888,"Mix","Mix","Mix"
"563",-0.0387635000839445,11.4921929208897,"Non_Neuron","OLG","OLG2"
"564",3.37086760319326,17.7310263483189,"Non_Neuron","OLG","OLG2"
"565",-1.88105822287943,10.1551968423985,"Non_Neuron","MLG","MLG"
"566",4.21503650463674,17.3052698938511,"Non_Neuron","OLG","OLG2"
"567",4.00431024349783,17.0464197961949,"Non_Neuron","OLG","OLG2"
"568",0.957904689680078,7.96939819737894,"Mix","Mix","Mix"
"569",0.93518578327749,11.2192208139561,"Mix","Mix","Mix"
"570",1.97026645458792,13.1282669870518,"Mix","Mix","Mix"
"571",4.07148515499685,16.9358088342808,"Non_Neuron","OLG","OLG2"
"572",3.74736654080007,18.2763621179722,"Non_Neuron","OLG","OLG2"
"573",4.434992902647,16.8018652765415,"Non_Neuron","OLG","OLG2"
"574",-9.63876474582102,10.9655958978794,"Non_Neuron","VAS","VLMC"
"575",5.31258689678762,18.3914839594029,"Non_Neuron","OLG","OLG2"
"576",-7.8096417256489,6.10655373021585,"Non_Neuron","VAS","Peri/VEC"
"577",-4.08558667384531,-7.07535487726706,"Neuron","TEPN","DGGRC"
"578",3.36189710415457,18.0268713800572,"Non_Neuron","OLG","OLG1"
"579",0.0454763702258852,1.63762324735147,"Mix","Mix","Mix"
"580",-3.15033829890635,2.1655644743107,"Non_Neuron","OPC","OPC"
"581",0.988473170171717,15.0823408929966,"Non_Neuron","OLG","OLG2"
"582",3.99994766033743,17.9642416803501,"Non_Neuron","OLG","OLG2"
"583",-10.9363044568196,6.49546545430643,"Non_Neuron","VAS","Peri/VEC"
"584",4.23497068203543,15.6618677942417,"Non_Neuron","OLG","OLG2"
"585",-7.87014377795603,7.15245550557596,"Non_Neuron","VAS","Peri/VEC"
"586",4.98285495556448,16.7586943475865,"Non_Neuron","OLG","OLG2"
"587",1.07178937710378,14.0759655801914,"Mix","Mix","Mix"
"588",4.18215286053274,17.3400847284458,"Non_Neuron","OLG","OLG2"
"589",3.16805254734609,17.7287527887486,"Non_Neuron","OLG","OLG2"
"590",3.62167465008352,18.1132532922886,"Mix","Mix","Mix"
"591",2.84541403568838,16.8131491510533,"Non_Neuron","OLG","OLG2"
"592",0.517140858541468,15.817856487479,"Non_Neuron","OLG","OLG2"
"593",2.07679425991628,15.768187221732,"Non_Neuron","OLG","OLG2"
"594",4.87192832745168,17.9266993372105,"Mix","Mix","Mix"
"595",-2.6042453118458,9.73518913670999,"Non_Neuron","MLG","MLG"
"596",5.19733011044119,17.6366850702427,"Non_Neuron","OLG","OLG2"
"597",4.17619525707815,17.4287058679722,"Non_Neuron","OLG","OLG2"
"598",2.42221009052847,13.661944088187,"Mix","Mix","Mix"
"599",-0.924021072019598,16.5828348962925,"Non_Neuron","OLG","OLG2"
"600",4.70133744991873,16.1105849115513,"Non_Neuron","OLG","OLG2"
"601",0.27020775593374,11.1304537622593,"Mix","Mix","Mix"
"602",3.95655977047537,18.0039374200962,"Non_Neuron","OLG","OLG2"
"603",3.61268674648855,17.4550692407749,"Non_Neuron","OLG","OLG2"
"604",4.123394124876,14.7757012216709,"Mix","Mix","Mix"
"605",-8.98362482272532,6.74354761525614,"Non_Neuron","VAS","VLMC"
"606",3.18590890682791,17.972382244315,"Non_Neuron","OLG","OLG2"
"607",4.78346835888479,17.1072623102329,"Non_Neuron","OLG","OLG2"
"608",2.69194947994802,17.6112124292515,"Non_Neuron","OLG","OLG2"
"609",3.13307368076895,14.2230326501988,"Mix","Mix","Mix"
"610",3.62048303402517,17.8265292017124,"Non_Neuron","OLG","OLG2"
"611",-6.27012003146555,4.67422645970804,"Non_Neuron","VAS","Peri/VEC"
"612",-11.7418865033283,0.482908305373019,"Non_Neuron","CHOR/EPEN","EPEN"
"613",4.96601783550833,18.3555266229771,"Mix","Mix","Mix"
"614",-7.68501604281809,7.47054546758158,"Non_Neuron","VAS","Peri/VEC"
"615",1.40535461224172,9.05570763036234,"Mix","Mix","Mix"
"616",0.811786883245447,16.5446497766636,"Non_Neuron","OLG","OLG2"
"617",-12.457913763155,6.62236803456766,"Non_Neuron","VAS","VSMC"
"618",0.380441301237085,2.89921158238871,"Mix","Mix","Mix"
"619",0.414271526704767,6.67547672673685,"Mix","Mix","Mix"
"620",6.44484626568411,16.682062801566,"Non_Neuron","OLG","OLG1"
"621",1.01305329121206,17.7574679224156,"Mix","Mix","Mix"
"622",4.78917657650564,16.3732859460972,"Mix","Mix","Mix"
"623",-11.0441325970783,6.53687971517069,"Non_Neuron","VAS","Peri/VEC"
"624",4.52127229488943,-12.2821105153896,"Neuron","TEPN","TEGLU Mix"
"625",-0.326236880649588,13.9413592188023,"Mix","Mix","Mix"
"626",7.1648079089031,15.1509453622959,"Non_Neuron","OLG","OLG1"
"627",4.26465474880789,-11.9607966573574,"Neuron","TEPN","TEGLU Mix"
"628",7.05430900372122,-11.9075501592495,"Neuron","TEPN","TEGLU L6b"
"629",5.28719150341604,-12.1692546041347,"Neuron","TEPN","TEGLU L6"
"630",-0.843496031393072,15.9614226190708,"Non_Neuron","OLG","OLG2"
"631",5.30920182980154,16.5854937402867,"Non_Neuron","OLG","OLG2"
"632",-0.398324526180288,13.2286278574131,"Mix","Mix","Mix"
"633",1.7173894575939,6.90463035985453,"Mix","Mix","Mix"
"634",-12.2645200558796,6.69595640584452,"Non_Neuron","VAS","VSMC"
"635",0.851858132253626,12.9693600504063,"Mix","Mix","Mix"
"636",4.48454391277883,17.9932219354771,"Non_Neuron","OLG","OLG2"
"637",1.01831340111349,17.0009543268345,"Non_Neuron","OLG","OLG1"
"638",1.73652564800833,16.0625025598667,"Non_Neuron","OLG","OLG2"
"639",4.3102952174053,17.6663634149693,"Non_Neuron","OLG","OLG2"
"640",3.10043608463857,14.3088671533726,"Mix","Mix","Mix"
"641",5.73607312954519,17.2234541742466,"Non_Neuron","OLG","OLG2"
"642",0.848060362707117,17.1462485162876,"Non_Neuron","OLG","OLG2"
"643",4.61915551937673,17.3046271173618,"Non_Neuron","OLG","OLG2"
"644",0.733000152479151,16.4388624994419,"Non_Neuron","OLG","OLG2"
"645",-1.18817884408381,15.1503645746372,"Non_Neuron","OLG","OLG2"
"646",3.76658736981008,16.2969576685093,"Non_Neuron","OLG","OLG2"
"647",3.32142245091055,14.0251623956822,"Mix","Mix","Mix"
"648",3.84111034191702,16.6697279779576,"Non_Neuron","OLG","OLG2"
"649",2.43755494869802,12.0690266458653,"Mix","Mix","Mix"
"650",6.02397405422781,17.3014342157505,"Non_Neuron","OLG","OLG2"
"651",5.88051664150808,18.0846239893101,"Non_Neuron","OLG","OLG2"
"652",3.72727548397634,16.4988695947788,"Non_Neuron","OLG","OLG2"
"653",-7.80503595553782,7.61833065434915,"Non_Neuron","VAS","Peri/VEC"
"654",2.18930565632437,18.0466811029576,"Non_Neuron","OLG","OLG2"
"655",-0.4749290377691,16.8488432733677,"Non_Neuron","OLG","OLG2"
"656",3.57621204174612,18.4476858942173,"Non_Neuron","OLG","OLG2"
"657",-0.610366723765394,16.9640948145054,"Non_Neuron","OLG","OLG2"
"658",0.768865340124109,17.5959765283726,"Non_Neuron","OLG","OLG2"
"659",-0.841075099338553,-4.75900680140036,"Neuron","TEPN","TEGLU Mix"
"660",2.89549361981008,-12.3457492025234,"Mix","Mix","Mix"
"661",-11.5683130093708,6.36858719274027,"Non_Neuron","VAS","VSMC"
"662",4.957378499876,15.6001059381626,"Non_Neuron","OLG","OLG1"
"663",6.89623462475393,-12.1059744985439,"Neuron","TEPN","TEGLU L6b"
"664",-2.20021379672434,-7.6033461721279,"Neuron","TEPN","TEGLU L6"
"665",6.037785165678,15.9990355341099,"Non_Neuron","OLG","OLG1"
"666",6.91338311947439,-9.56108504847067,"Neuron","TEPN","TEGLU L6"
"667",4.53711759365652,17.0210863916538,"Non_Neuron","OLG","OLG2"
"668",-12.414308912386,7.36447924062235,"Non_Neuron","VAS","VSMC"
"669",-11.43143499576,6.60344284459574,"Non_Neuron","VAS","VLMC"
"670",3.24698650158499,11.6803261606358,"Mix","Mix","Mix"
"671",-0.637454777289889,15.5642687647007,"Non_Neuron","OLG","OLG1"
"672",-2.95195782863047,-4.01429611757773,"Neuron","TEPN","TEGLU L6b"
"673",3.23548447407339,17.7724711267613,"Non_Neuron","OLG","OLG2"
"674",4.23287355221365,17.242947277274,"Non_Neuron","OLG","OLG2"
"675",0.157645933996179,16.7123057214878,"Non_Neuron","OLG","OLG2"
"676",2.65952908314321,17.6193091241978,"Non_Neuron","OLG","OLG2"
"677",3.30317127026174,17.2873541681431,"Non_Neuron","OLG","OLG2"
"678",2.32832204617117,5.25321119710428,"Mix","Mix","Mix"
"679",0.345228665243128,16.7429320184849,"Mix","Mix","Mix"
"680",3.21636258877371,18.113869365897,"Non_Neuron","OLG","OLG2"
"681",5.47873460568044,17.335720714774,"Non_Neuron","OLG","OLG2"
"682",5.21108924664114,18.5650755731724,"Non_Neuron","OLG","OLG2"
"683",2.63624250210378,11.3675724832676,"Mix","Mix","Mix"
"684",4.35902654446218,17.5147101251743,"Non_Neuron","OLG","OLG2"
"685",1.62990819729421,17.7792631952427,"Non_Neuron","OLG","OLG2"
"686",4.22283088482473,16.7841688959263,"Non_Neuron","OLG","OLG2"
"687",0.742007964025476,16.5079581110142,"Non_Neuron","OLG","OLG2"
"688",3.67278634823416,17.1161906091831,"Non_Neuron","OLG","OLG2"
"689",3.81675254620168,17.8883101312779,"Non_Neuron","OLG","OLG2"
"690",0.724836223493555,16.3665510980747,"Non_Neuron","OLG","OLG2"
"691",2.87035548008535,17.4463183252476,"Non_Neuron","OLG","OLG2"
"692",4.00254546917532,16.2752234308384,"Non_Neuron","OLG","OLG2"
"693",1.99137770451162,17.696539577689,"Non_Neuron","OLG","OLG2"
"694",2.6752523115978,17.0196062891148,"Non_Neuron","OLG","OLG2"
"695",-0.540983456917814,15.3782994119785,"Non_Neuron","OLG","OLG2"
"696",-0.105355239738485,16.7958781091831,"Non_Neuron","OLG","OLG2"
"697",2.46032940662954,17.2857825128697,"Non_Neuron","OLG","OLG2"
"698",4.04526149548147,18.5983034937046,"Mix","Mix","Mix"
"699",5.47372781551931,17.960476574149,"Non_Neuron","OLG","OLG1"
"700",2.57199775494192,-7.42165547922628,"Neuron","TEPN","TEGLU L5/6"
"701",4.51078426159475,-7.35832292154806,"Neuron","TEPN","TEGLU L6"
"702",7.46002351559255,-11.8948920400478,"Neuron","TEPN","TEGLU L6b"
"703",6.83482944286917,-11.7991965444423,"Neuron","TEPN","TEGLU L6b"
"704",2.91143595493887,-3.87920600489157,"Neuron","TEPN","TEGLU Mix"
"705",5.90776597775076,15.3448101846836,"Non_Neuron","OLG","OLG1"
